Feed Name,Attribute ID,Attribute Name,Feed ID,Technical Data Type,Technical Data Values,Collibra Catalog ID,DGC Data Element,Definition,One Hop Column(s)
Fully Paid Lending,T-337-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,337,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Fully Paid Lending,T-337-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,337,String,N,,Exception Row Flag,,
Fully Paid Lending,T-337-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,337,String,Y,,Exception Signoff,,
Fully Paid Lending,T-337-MATURITY_DATE,MATURITY_DATE,337,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Fully Paid Lending,T-337-ENTRY_TS,ENTRY_TS,337,String,None,,Entry TS,,
Fully Paid Lending,T-337-PRODUCT_NAME,PRODUCT_NAME,337,String,FPL,,,,
Fully Paid Lending,T-337-REPORT_DATE,REPORT_DATE,337,String,3/21/2023 0:00,,,,
Fully Paid Lending,T-337-LEGAL_ENTITY,LEGAL_ENTITY,337,String,6635,,Entity Code,,
Fully Paid Lending,T-337-CURRENCY,CURRENCY,337,String,USD,,Currency,The currency the values are respresented in.,
Fully Paid Lending,T-337-COST_CENTRE,COST_CENTRE,337,String,None,,Cost Centre,,
Fully Paid Lending,T-337-GL_ACCOUNT,GL_ACCOUNT,337,String,None,,GL Account,,
Fully Paid Lending,T-337-PRINCIPAL_BALANCE,PRINCIPAL_BALANCE,337,Float,0.0 - 583365243.0,,,,
Fully Paid Lending,T-337-ACCRUED_INTEREST,ACCRUED_INTEREST,337,Float,0.0 - 0.0,,Accrued Interest,,
Fully Paid Lending,T-337-FDIC_TYPE,FDIC_TYPE,337,String,JNT,,,,
Fully Paid Lending,T-337-CDE_FDIC_TYPE_ILST,CDE_FDIC_TYPE_ILST,337,String,Joint,,,,
Fully Paid Lending,T-337-CDE_REPORT_GRP_ILST,CDE_REPORT_GRP_ILST,337,String,Joint,,,,
Fully Paid Lending,T-337-CDE_FDIC_TYPE_REV_ILST,CDE_FDIC_TYPE_REV_ILST,337,String,JNT,,,,
Fully Paid Lending,T-337-CDE_REPORT_GRP_REV_ILST,CDE_REPORT_GRP_REV_ILST,337,String,JNT,,,,
Fully Paid Lending,T-337-COUNTERPARTY_TYPE,COUNTERPARTY_TYPE,337,String,Retail,,Counterparty Type,,
Fully Paid Lending,T-337-INSURANCE_FLAG,INSURANCE_FLAG,337,String,UNINSURED,,,,
Fully Paid Lending,T-337-ACCOUNT_NUMBER,ACCOUNT_NUMBER,337,String,677141832,,,,
Fully Paid Lending,T-337-ACCOUNT_TYPE,ACCOUNT_TYPE,337,String,1,,Account Type,,
Fully Paid Lending,T-337-ACCOUNT_TYPE_NAME,ACCOUNT_TYPE_NAME,337,String,GWM AAA,,Account Type Name,,
Fully Paid Lending,T-337-FDIC_INSURANCE_LIMIT,FDIC_INSURANCE_LIMIT,337,Float,250000.0 - 500000.0,,,,
Fully Paid Lending,T-337-CLIENT_TYPE,CLIENT_TYPE,337,String,INDIV,,Client Type,,
Fully Paid Lending,T-337-TRUST_SUB_TYPE,TRUST_SUB_TYPE,337,String,None,,,,
Fully Paid Lending,T-337-KEY_ACCOUNT_NUMBER,KEY_ACCOUNT_NUMBER,337,String,2012-07-04-03.00.02.791405,,,,
Fully Paid Lending,T-337-BBB_OPEN_DATE,BBB_OPEN_DATE,337,String,7/7/2021 0:00,,,,
Fully Paid Lending,T-337-TOTAL_FPL_BALANCE,TOTAL_FPL_BALANCE,337,Float,0.0 - 583365243.0,,,,
Fully Paid Lending,T-337-TOTAL_INSURED_AMOUNT,TOTAL_INSURED_AMOUNT,337,Float,1.0 - 500000.0,,,,
Fully Paid Lending,T-337-TOTAL_UNINSURED_AMOUNT,TOTAL_UNINSURED_AMOUNT,337,Float,0.0 - 670055106.96,,,,
Fully Paid Lending,T-337-OWNERSHIP_INDICATOR,OWNERSHIP_INDICATOR,337,String,J,,,,
Fully Paid Lending,T-337-MANAGED_ACCOUNT_INDICATOR,MANAGED_ACCOUNT_INDICATOR,337,String,N,,,,
Fully Paid Lending,T-337-BUSINESS_ACCOUNT_INDICATOR,BUSINESS_ACCOUNT_INDICATOR,337,String,N,,,,
Fully Paid Lending,T-337-RETIREMENT_ACCOUNT_INDICATOR,RETIREMENT_ACCOUNT_INDICATOR,337,String,N,,,,
Fully Paid Lending,T-337-INTEREST_RATE,INTEREST_RATE,337,Float,0.0 - 0.0,,Interest Rate,,
Fully Paid Lending,T-337-BENEFICIARY,BENEFICIARY,337,String,7,,,,
Fully Paid Lending,T-337-BANK_CODE,BANK_CODE,337,String,3,,,,
Fully Paid Lending,T-337-PRE_RECIPROCAL_INSURANCE_FLAG,PRE_RECIPROCAL_INSURANCE_FLAG,337,String,UNINSURED,,,,
Fully Paid Lending,T-337-RECIPROCAL_PROGRAM,RECIPROCAL_PROGRAM,337,String,None,,,,
Fully Paid Lending,T-337-CDE_SRC,CDE_SRC,337,String,MS,,,,
Renovated Listed Derivative Exposure,T-338-ROW_ID,ROW_ID,338,Integer,1 - 130458,,Row ID,The row identifier of the dataset.,
Renovated Listed Derivative Exposure,T-338-RUN_ID,RUN_ID,338,Integer,1248056 - 1249174,,Run ID,The run number for the table of information.,
Renovated Listed Derivative Exposure,T-338-TABLE_ID,TABLE_ID,338,Integer,338 - 338,,Table ID,The table/feed ID for which the row of information belongs to.,
Renovated Listed Derivative Exposure,T-338-BUSINESS_DATE,BUSINESS_DATE,338,String,4/21/2023 0:00,,COB Date,Close of business date for which the report is run.,
Renovated Listed Derivative Exposure,T-338-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,338,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Renovated Listed Derivative Exposure,T-338-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,338,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Renovated Listed Derivative Exposure,T-338-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,338,String,N,,Exception Row Flag,,
Renovated Listed Derivative Exposure,T-338-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,338,String,Y,,Exception Signoff,,
Renovated Listed Derivative Exposure,T-338-MATURITY_DATE,MATURITY_DATE,338,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Renovated Listed Derivative Exposure,T-338-ENTRY_TS,ENTRY_TS,338,Datetime,2023-04-28 10:23:22.551801 - 2023-05-05 13:46:53.902139,,Entry TS,,
Renovated Listed Derivative Exposure,T-338-LEGAL_ENTITY,LEGAL_ENTITY,338,String,5972,,Entity Code,,
Renovated Listed Derivative Exposure,T-338-CUSIP,CUSIP,338,String,99CH0HMY7,,CUSIP,The CUSIP identifier of the instrument.,
Renovated Listed Derivative Exposure,T-338-TAPS_TRADING_ACCOUNT,TAPS_TRADING_ACCOUNT,338,String,07100VVZ5,,TAPS Trading Account,The firm trading account of the position.,
Renovated Listed Derivative Exposure,T-338-COUNTERPARTY_ACCOUNT,COUNTERPARTY_ACCOUNT,338,String,0980ZZBO4,,Counterparty Account,,
Renovated Listed Derivative Exposure,T-338-PARTY_ID,PARTY_ID,338,String,BBB03296732,,Party ID,,
Renovated Listed Derivative Exposure,T-338-COST_CENTRE,COST_CENTRE,338,String,4Q29,,Cost Centre,,
Renovated Listed Derivative Exposure,T-338-NETTING_GROUP_ID,NETTING_GROUP_ID,338,String,2472850,,Netting Group ID,,
Renovated Listed Derivative Exposure,T-338-COLLATERAL_GROUP,COLLATERAL_GROUP,338,String,0980ZZBO4,,Product Classification,,
Renovated Listed Derivative Exposure,T-338-CURRENCY,CURRENCY,338,String,BRL,,Currency,The currency the values are respresented in.,
Renovated Listed Derivative Exposure,T-338-GL_ACCOUNT_RECEIVABLE,GL_ACCOUNT_RECEIVABLE,338,String,145000,,,,
Renovated Listed Derivative Exposure,T-338-GL_ACCOUNT_PAYABLE,GL_ACCOUNT_PAYABLE,338,String,None,,,,
Renovated Listed Derivative Exposure,T-338-NETTING_LMV_GL_ACCOUNT,NETTING_LMV_GL_ACCOUNT,338,String,145999,,,,
Renovated Listed Derivative Exposure,T-338-NETTING_SMV_GL_ACCOUNT,NETTING_SMV_GL_ACCOUNT,338,String,None,,,,
Renovated Listed Derivative Exposure,T-338-GROSS_LMV,GROSS_LMV,338,Float,-2769616735,,,,
Renovated Listed Derivative Exposure,T-338-GROSS_SMV,GROSS_SMV,338,Float,-291873336.9,,,,
Renovated Listed Derivative Exposure,T-338-CUSIP_LMV_NETTING_BENEFIT,CUSIP_LMV_NETTING_BENEFIT,338,Float,-291839868.8,,,,
Renovated Listed Derivative Exposure,T-338-CUSIP_SMV_NETTING_BENEFIT,CUSIP_SMV_NETTING_BENEFIT,338,Float,0.0 - 291839868.79,,,,
Renovated Listed Derivative Exposure,T-338-CP_LMV_NETTING_BENEFIT,CP_LMV_NETTING_BENEFIT,338,Float,-2769616735,,,,
Renovated Listed Derivative Exposure,T-338-CP_SMV_NETTING_BENEFIT,CP_SMV_NETTING_BENEFIT,338,Float,0.0 - 228192350.09,,,,
Renovated Listed Derivative Exposure,T-338-NET_EXPOSURE_LMV,NET_EXPOSURE_LMV,338,Float,-149361578.8,,,,
Renovated Listed Derivative Exposure,T-338-NET_EXPOSURE_SMV,NET_EXPOSURE_SMV,338,Float,-116709237.3,,,,
Renovated Listed Derivative Exposure,T-338-Y9C_RISK_TYPE,Y9C_RISK_TYPE,338,String,EQ,,,,
Renovated Listed Derivative Exposure,T-338-Y9C_STRUCTURE,Y9C_STRUCTURE,338,String,ETOption,,,,
Renovated OTC Derivatives Exposure,T-339-ROW_ID,ROW_ID,339,Integer,1 - 123085,,Row ID,The row identifier of the dataset.,
Renovated OTC Derivatives Exposure,T-339-RUN_ID,RUN_ID,339,Integer,1250487 - 1250487,,Run ID,The run number for the table of information.,
Renovated OTC Derivatives Exposure,T-339-TABLE_ID,TABLE_ID,339,Integer,339 - 339,,Table ID,The table/feed ID for which the row of information belongs to.,
Renovated OTC Derivatives Exposure,T-339-BUSINESS_DATE,BUSINESS_DATE,339,String,5/11/2023 0:00,,COB Date,Close of business date for which the report is run.,
Renovated OTC Derivatives Exposure,T-339-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,339,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Renovated OTC Derivatives Exposure,T-339-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,339,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Renovated OTC Derivatives Exposure,T-339-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,339,String,N,,Exception Row Flag,,
Renovated OTC Derivatives Exposure,T-339-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,339,String,Y,,Exception Signoff,,
Renovated OTC Derivatives Exposure,T-339-MATURITY_DATE,MATURITY_DATE,339,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Renovated OTC Derivatives Exposure,T-339-ENTRY_TS,ENTRY_TS,339,Datetime,2023-05-15 14:01:27.783415 - 2023-05-15 14:01:27.783415,,Entry TS,,
Renovated OTC Derivatives Exposure,T-339-LEGAL_ENTITY,LEGAL_ENTITY,339,String,302,,Entity Code,,
Renovated OTC Derivatives Exposure,T-339-BUSINESS_DIVISION,BUSINESS_DIVISION,339,String,EQ-OPT,,Business Division,,
Renovated OTC Derivatives Exposure,T-339-PARTY_ID,PARTY_ID,339,String,BBB04048948,,Party ID,,
Renovated OTC Derivatives Exposure,T-339-NETTING_GROUP_ID,NETTING_GROUP_ID,339,String,2662228,,Netting Group ID,,
Renovated OTC Derivatives Exposure,T-339-NETTING_FLAG,NETTING_FLAG,339,String,Y,,,,
Renovated OTC Derivatives Exposure,T-339-COLLATERAL_GROUP,COLLATERAL_GROUP,339,String,059L5CVA7,,Product Classification,,
Renovated OTC Derivatives Exposure,T-339-COLLATERAL_IND,COLLATERAL_IND,339,String,Y,,,,
Renovated OTC Derivatives Exposure,T-339-ACCOUNT_TYPE_NAME,ACCOUNT_TYPE_NAME,339,String,0-Standard Account,,Account Type Name,,
Renovated OTC Derivatives Exposure,T-339-COUNTERPARTY_TYPE,COUNTERPARTY_TYPE,339,String,External,,Counterparty Type,,
Renovated OTC Derivatives Exposure,T-339-COST_CENTRE,COST_CENTRE,339,String,4Q29,,Cost Centre,,
Renovated OTC Derivatives Exposure,T-339-TO_ENTITY,TO_ENTITY,339,String,None,,,,
Renovated OTC Derivatives Exposure,T-339-GL_ACCOUNT_RECEIVABLE,GL_ACCOUNT_RECEIVABLE,339,String,None,,,,
Renovated OTC Derivatives Exposure,T-339-GL_ACCOUNT_PAYABLE,GL_ACCOUNT_PAYABLE,339,String,None,,,,
Renovated OTC Derivatives Exposure,T-339-PRODUCT_TYPE,PRODUCT_TYPE,339,String,None,,Product Classification,,
Renovated OTC Derivatives Exposure,T-339-NOTIONAL_USD,NOTIONAL_USD,339,String,None,,,,
Renovated OTC Derivatives Exposure,T-339-GROSS_LONG_USD,GROSS_LONG_USD,339,Float,-2.05252E+11,,,,
Renovated OTC Derivatives Exposure,T-339-GROSS_SHORT_USD,GROSS_SHORT_USD,339,Float,-2.0392E+11,,,,
Renovated OTC Derivatives Exposure,T-339-CP_NET_LONG_USD,CP_NET_LONG_USD,339,Float,-7790411930,,,,
Renovated OTC Derivatives Exposure,T-339-CP_NET_SHORT_USD,CP_NET_SHORT_USD,339,Float,-2763185727,,,,
Renovated OTC Derivatives Exposure,T-339-BS_NET_LONG_USD,BS_NET_LONG_USD,339,Float,-1803693320,,,,
Renovated OTC Derivatives Exposure,T-339-BS_NET_SHORT_USD,BS_NET_SHORT_USD,339,Float,-1463735955,,,,
Renovated OTC Derivatives Exposure,T-339-MS_REHYPOTHECABLE_FLAG,MS_REHYPOTHECABLE_FLAG,339,String,Y,,,,
Renovated OTC Derivatives Exposure,T-339-CP_REHYPOTHECABLE_FLAG,CP_REHYPOTHECABLE_FLAG,339,String,Y,,,,
Renovated OTC Derivatives Exposure,T-339-VM_CASH_COLL_RECEIVED,VM_CASH_COLL_RECEIVED,339,Float,-7963905299,,,,
Renovated OTC Derivatives Exposure,T-339-VM_CASH_COLL_POSTED,VM_CASH_COLL_POSTED,339,Float,-2787211601,,,,
Renovated OTC Derivatives Exposure,T-339-IM_CASH_COLL_RECEIVED,IM_CASH_COLL_RECEIVED,339,Float,0.0 - 1785078479.89,,,,
Renovated OTC Derivatives Exposure,T-339-IM_CASH_COLL_POSTED,IM_CASH_COLL_POSTED,339,Float,-1785135501,,,,
Renovated OTC Derivatives Exposure,T-339-VM_CASH_COLL_NET_LONG_APLD,VM_CASH_COLL_NET_LONG_APLD,339,Float,0.0 - 7789403428.51,,,,
Renovated OTC Derivatives Exposure,T-339-VM_CASH_COLL_NET_SHORT_APLD,VM_CASH_COLL_NET_SHORT_APLD,339,Float,-2757376487,,,,
Renovated OTC Derivatives Exposure,T-339-VM_SECURITIES_RECEIVED,VM_SECURITIES_RECEIVED,339,Float,-1905253532,,,,
Renovated OTC Derivatives Exposure,T-339-VM_SECURITIES_POSTED,VM_SECURITIES_POSTED,339,Float,-173049372,,,,
Renovated OTC Derivatives Exposure,T-339-IM_SECURITIES_RECEIVED,IM_SECURITIES_RECEIVED,339,Float,-402103236.1,,,,
Renovated OTC Derivatives Exposure,T-339-IM_SECURITIES_POSTED,IM_SECURITIES_POSTED,339,Float,-1750034987,,,,
Renovated OTC Derivatives Exposure,T-339-VM_SECURITIES_NET_LONG,VM_SECURITIES_NET_LONG,339,Float,-1607710494,,,,
Renovated OTC Derivatives Exposure,T-339-VM_SECURITIES_NET_SHORT,VM_SECURITIES_NET_SHORT,339,Float,-1463735955,,,,
Renovated OTC Derivatives Exposure,T-339-VM_SECURITIES_NET_LONG_APLD,VM_SECURITIES_NET_LONG_APLD,339,Float,0.0 - 1802684818.9,,,,
Renovated OTC Derivatives Exposure,T-339-VM_SECURITIES_NET_SHORT_APLD,VM_SECURITIES_NET_SHORT_APLD,339,Float,-161257803.6,,,,
Renovated OTC Derivatives Exposure,T-339-GROSS_MTM_REC_PRE_DN,GROSS_MTM_REC_PRE_DN,339,Float,-2.05255E+11,,,,
Renovated OTC Derivatives Exposure,T-339-GROSS_MTM_PAY_PRE_DN,GROSS_MTM_PAY_PRE_DN,339,Float,-2.0392E+11,,,,
Renovated OTC Derivatives Exposure,T-339-VM_BS_NET_LONG_USD,VM_BS_NET_LONG_USD,339,Float,-1803693320,,,,
Renovated OTC Derivatives Exposure,T-339-VM_BS_NET_SHORT_USD,VM_BS_NET_SHORT_USD,339,Float,-1463735955,,,,
Renovated OTC Derivatives Exposure,T-339-IM_CASH_COLL_NET_LONG_APLD,IM_CASH_COLL_NET_LONG_APLD,339,Float,0.0 - 125372634.03,,,,
Renovated OTC Derivatives Exposure,T-339-IM_CASH_COLL_NET_SHORT_APLD,IM_CASH_COLL_NET_SHORT_APLD,339,Float,-10765504.95,,,,
Renovated OTC Derivatives Exposure,T-339-GROSS_LMV_CCY,GROSS_LMV_CCY,339,String,None,,,,
Renovated OTC Derivatives Exposure,T-339-GROSS_LMV_CONVERTION,GROSS_LMV_CONVERTION,339,String,N,,,,
Renovated OTC Derivatives Exposure,T-339-GROSS_SMV_CCY,GROSS_SMV_CCY,339,String,USD,,,,
Renovated OTC Derivatives Exposure,T-339-GROSS_SMV_CONVERTION,GROSS_SMV_CONVERTION,339,String,N,,,,
RFM01-payin,T-5001-ROW_ID,ROW_ID,5001,Integer,1/1/4979 0:00,,,,
RFM01-payin,T-5001-FEED_RUN_ID,FEED_RUN_ID,5001,Integer,0 - 33865,,,,
RFM01-payin,T-5001-ACCOUNT,ACCOUNT,5001,String,059D31981,,,,
RFM01-payin,T-5001-PAY_REC,PAY_REC,5001,String,P,,,,
RFM01-payin,T-5001-CURRENCY,CURRENCY,5001,String,CAD,,,,
RFM01-payin,T-5001-PAYMENT_DATE,PAYMENT_DATE,5001,String,20170809,,,,
RFM01-payin,T-5001-AMOUNT,AMOUNT,5001,Float,0.0 - 302942000000.0,,,,
RFM01-payin,T-5001-BUSINESS_DATE,BUSINESS_DATE,5001,String,8/9/2017 0:00,,,,
RFM02-swap,T-5002-ROW_ID,ROW_ID,5002,Integer,1 - 13484,,,,
RFM02-swap,T-5002-FEED_RUN_ID,FEED_RUN_ID,5002,Integer,0 - 31445,,,,
RFM02-swap,T-5002-ACCOUNT,ACCOUNT,5002,String,059L07XP8,,,,
RFM02-swap,T-5002-TRADING_NAME,TRADING_NAME,5002,String,Piqued Systems Ltd.,,,,
RFM02-swap,T-5002-TRADE_REF,TRADE_REF,5002,String,QZQWV3-2104,,,,
RFM02-swap,T-5002-CURRENCY,CURRENCY,5002,String,USD,,,,
RFM02-swap,T-5002-AMOUNT,AMOUNT,5002,Float,35200000.0 - 53048000000.0,,,,
RFM02-swap,T-5002-PAY_REC,PAY_REC,5002,String,R,,,,
RFM02-swap,T-5002-PAYMENT_DATE,PAYMENT_DATE,5002,String,20210412,,,,
RFM02-swap,T-5002-TRADING_ACCOUNT,TRADING_ACCOUNT,5002,String,07400N4B3,,,,
RFM02-swap,T-5002-BUSINESS_DATE,BUSINESS_DATE,5002,String,4/12/2021 0:00,,,,
RFM06-mcr_var_monthly_forcast,T-5006-ROW_ID,ROW_ID,5006,Integer,1/14/2023 0:00,,,,
RFM06-mcr_var_monthly_forcast,T-5006-FEED_RUN_ID,FEED_RUN_ID,5006,Integer,9148 - 33797,,,,
RFM06-mcr_var_monthly_forcast,T-5006-BUSINESS_DATE,BUSINESS_DATE,5006,String,12/31/2020 0:00,,,,
RFM06-mcr_var_monthly_forcast,T-5006-ENTITY,ENTITY,5006,String,362,,,,
RFM06-mcr_var_monthly_forcast,T-5006-MONTH,MONTH,5006,Integer,0 - 13,,,,
RFM06-mcr_var_monthly_forcast,T-5006-VAR,VAR,5006,Float,0.0 - 16440000000.0,,,,
RFM06-mcr_var_monthly_forcast,T-5006-SVAR,SVAR,5006,Float,0.0 - 26513000000.0,,,,
RFM06-mcr_var_monthly_forcast,T-5006-RNIV,RNIV,5006,Float,0.0 - 10.0,,,,
RFM06-mcr_var_monthly_forcast,T-5006-RNISV,RNISV,5006,Float,0.0 - 31.0,,,,
RFM07-mcr_var_daily_forcast,T-5007-ROW_ID,ROW_ID,5007,Integer,1/1/1960 0:00,,,,
RFM07-mcr_var_daily_forcast,T-5007-FEED_RUN_ID,FEED_RUN_ID,5007,Integer,30508 - 33798,,,,
RFM07-mcr_var_daily_forcast,T-5007-BUSINESS_DATE,BUSINESS_DATE,5007,String,12/31/2020 0:00,,,,
RFM07-mcr_var_daily_forcast,T-5007-ENTITY,ENTITY,5007,String,362,,,,
RFM07-mcr_var_daily_forcast,T-5007-DAY,DAY,5007,Integer,0 - 59,,,,
RFM07-mcr_var_daily_forcast,T-5007-VAR,VAR,5007,Float,2082.59 - 10922373.05,,,,
RFM07-mcr_var_daily_forcast,T-5007-SVAR,SVAR,5007,Float,5681.63 - 23163384.77,,,,
RFM07-mcr_var_daily_forcast,T-5007-RNIV,RNIV,5007,Float,0.0 - 0.0,,,,
RFM07-mcr_var_daily_forcast,T-5007-RNISV,RNISV,5007,Float,0.0 - 0.0,,,,
RFM08-mcr_market_risk_spot,T-5008-ROW_ID,ROW_ID,5008,Integer,1/1/2023 0:00,,,,
RFM08-mcr_market_risk_spot,T-5008-FEED_RUN_ID,FEED_RUN_ID,5008,Integer,9146 - 32986,,,,
RFM08-mcr_market_risk_spot,T-5008-BUSINESS_DATE,BUSINESS_DATE,5008,String,8/31/2021 0:00,,,,
RFM08-mcr_market_risk_spot,T-5008-ENTITY,ENTITY,5008,String,362,,,,
RFM08-mcr_market_risk_spot,T-5008-FX_RISK,FX_RISK,5008,Float,5169230.0 - 1034779416.0,,,,
RFM08-mcr_market_risk_spot,T-5008-IR_RISK,IR_RISK,5008,Float,85951844.22 - 338258243.0,,,,
RFM08-mcr_market_risk_spot,T-5008-EQ_RISK,EQ_RISK,5008,Float,0.0 - 15281646.17,,,,
RFM08-mcr_market_risk_spot,T-5008-OTHER_RISK,OTHER_RISK,5008,Float,477004.0 - 2922511.25,,,,
RFM09-mcr_capital_resource_spot,T-5009-ROW_ID,ROW_ID,5009,Integer,1/1/2023 0:00,,,,
RFM09-mcr_capital_resource_spot,T-5009-FEED_RUN_ID,FEED_RUN_ID,5009,Integer,9091 - 33124,,,,
RFM09-mcr_capital_resource_spot,T-5009-BUSINESS_DATE,BUSINESS_DATE,5009,String,12/31/2020 0:00,,,,
RFM09-mcr_capital_resource_spot,T-5009-ENTITY,ENTITY,5009,String,901,,,,
RFM09-mcr_capital_resource_spot,T-5009-TOTAL_EQUITY_CAPITAL,TOTAL_EQUITY_CAPITAL,5009,Float,1703.27 - 225622688931.0,,,,
RFM09-mcr_capital_resource_spot,T-5009-TIER_ONE_CAPITAL,TIER_ONE_CAPITAL,5009,Float,1567.0 - 199974894422.0,,,,
RFM09-mcr_capital_resource_spot,T-5009-JGAAP_RESERVED,JGAAP_RESERVED,5009,Float,95.0 - 10454134294.0,,,,
RFM09-mcr_capital_resource_spot,T-5009-ILLIQUID_ASSETS,ILLIQUID_ASSETS,5009,Float,61.0 - 8610459749.0,,,,
RFM09-mcr_capital_resource_spot,T-5009-CAPITAL_CALL,CAPITAL_CALL,5009,Float,3750758.28 - 5422723.72,,,,
RFM09-mcr_capital_resource_spot,T-5009-CASH_AND_DUE_FROM_BANK,CASH_AND_DUE_FROM_BANK,5009,Float,1.18 - 4.0,,,,
RFM09-mcr_capital_resource_spot,T-5009-SECURITIES_PURCHASED_TO_RESELL,SECURITIES_PURCHASED_TO_RESELL,5009,Float,0.0 - 5.0,,,,
RFM09-mcr_capital_resource_spot,T-5009-PREMISES_EQUIPMENT_AND_SOFTWARE_COSTS,PREMISES_EQUIPMENT_AND_SOFTWARE_COSTS,5009,Float,16.54 - 20.0,,,,
RFM09-mcr_capital_resource_spot,T-5009-GOODWILL,GOODWILL,5009,Float,308.0 - 308.34,,,,
RFM09-mcr_capital_resource_spot,T-5009-INVESTMENT_IN_SUBSIDIARIES,INVESTMENT_IN_SUBSIDIARIES,5009,Float,518.0 - 633.15,,,,
RFM09-mcr_capital_resource_spot,T-5009-OTHER_ASSETS,OTHER_ASSETS,5009,Float,5.0 - 11.05,,,,
RFM09-mcr_capital_resource_spot,T-5009-RWA_AMOUNT,RWA_AMOUNT,5009,Float,2577.52 - 4540.12,,,,
RFM09-mcr_capital_resource_spot,T-5009-RECEIVABLE_SPOT,RECEIVABLE_SPOT,5009,Float,500.18 - 910.27,,,,
RFM09-mcr_capital_resource_spot,T-5009-IC_1623_5407_SPOT,IC_1623_5407_SPOT,5009,Float,0.0 - 0.0,,,,
RFM09-mcr_capital_resource_spot,T-5009-MOE_RECEIVABLES_SPOT,MOE_RECEIVABLES_SPOT,5009,Float,5.0 - 23.7,,,,
RFM09-mcr_capital_resource_spot,T-5009-NON_MOE_WRITE_DOWN_SPOT,NON_MOE_WRITE_DOWN_SPOT,5009,Float,179.1 - 234.58,,,,
RFM09-mcr_capital_resource_spot,T-5009-INVESTMENT_ACCRUAL_SPOT,INVESTMENT_ACCRUAL_SPOT,5009,Float,0.0 - 0.0,,,,
RFM09-mcr_capital_resource_spot,T-5009-INTEREST_ACCRUAL_SPOT,INTEREST_ACCRUAL_SPOT,5009,Float,0.0 - 0.0,,,,
RFM09-mcr_capital_resource_spot,T-5009-SEED_CAPITAL_SPOT,SEED_CAPITAL_SPOT,5009,Float,240.0 - 262.89,,,,
RFM09-mcr_capital_resource_spot,T-5009-DTA,DTA,5009,Float,-0.27,,,,
RFM10-mcr_basic_risk_spot,T-5010-ROW_ID,ROW_ID,5010,Integer,1/1/2023 0:00,,,,
RFM10-mcr_basic_risk_spot,T-5010-FEED_RUN_ID,FEED_RUN_ID,5010,Integer,9144 - 32680,,,,
RFM10-mcr_basic_risk_spot,T-5010-BUSINESS_DATE,BUSINESS_DATE,5010,String,12/31/2020 0:00,,,,
RFM10-mcr_basic_risk_spot,T-5010-ENTITY,ENTITY,5010,String,362,,,,
RFM10-mcr_basic_risk_spot,T-5010-SGA_PERSONAL_EXPENSE,SGA_PERSONAL_EXPENSE,5010,Float,0.0 - 26535554262.0,,,,
RFM10-mcr_basic_risk_spot,T-5010-TOTAL_EXPENSE,TOTAL_EXPENSE,5010,Float,32705314443.0 - 87620607824.0,,,,
RFM10-mcr_basic_risk_spot,T-5010-TOTAL_BASIC_RISK,TOTAL_BASIC_RISK,5010,Float,18300342669.0 - 21905151956.0,,,,
RFM13-mcr_ia_pb_percentage_upload,T-5013-ROW_ID,ROW_ID,5013,Integer,1/4/2023 0:00,,,,
RFM13-mcr_ia_pb_percentage_upload,T-5013-FEED_RUN_ID,FEED_RUN_ID,5013,Integer,18444 - 33020,,,,
RFM13-mcr_ia_pb_percentage_upload,T-5013-BUSINESS_DATE,BUSINESS_DATE,5013,String,12/31/2020 0:00,,,,
RFM13-mcr_ia_pb_percentage_upload,T-5013-ENTITY,ENTITY,5013,String,9177,,,,
RFM13-mcr_ia_pb_percentage_upload,T-5013-PROFILE_TYPE,PROFILE_TYPE,5013,String,IA wind down,,,,
RFM13-mcr_ia_pb_percentage_upload,T-5013-PERCENTAGE,PERCENTAGE,5013,Float,0.32 - 0.68,,,,
RFM14-DS_0303_FACT_FINANCE_TRADE,T-5014-ROW_ID,ROW_ID,5014,Integer,1 - 536,,,,
RFM14-DS_0303_FACT_FINANCE_TRADE,T-5014-FEED_RUN_ID,FEED_RUN_ID,5014,Integer,157 - 33951,,,,
